Booking_ID,Day,Flight_Number,Departure_Time,Aircraft_Model,Passenger_Name,Seat_Class,Seat_Number
4735,토,KE2005,13:25,A321-neo,이현우,Economy,27H
4736,토,KE2005,13:25,A321-neo,조민서,Economy,34A
4737,토,KE2005,13:25,A321-neo,박지유,Economy,34B
4738,토,KE2005,13:25,A321-neo,윤준우,Economy,50J
4739,토,KE2005,13:25,A321-neo,장수아,Economy,49J
4740,토,KE2005,13:25,A321-neo,윤민준,Economy,20A
4741,토,KE2005,13:25,A321-neo,신수아,Economy,35B
4742,토,KE2005,13:25,A321-neo,임하윤,Economy,39H
4743,토,KE2005,13:25,A321-neo,장서윤,Economy,41H
4744,토,KE2005,13:25,A321-neo,김유준,Economy,36A
4745,토,KE2005,13:25,A321-neo,신서연,Economy,53H
4746,토,KE2005,13:25,A321-neo,김예준,Economy,28E
4747,토,KE2005,13:25,A321-neo,안예준,Economy,44B
4748,토,KE2005,13:25,A321-neo,안민준,Economy,38C
4749,토,KE2005,13:25,A321-neo,권민준,Economy,21E
4750,토,KE2005,13:25,A321-neo,조서윤,Economy,24K
4751,토,KE2005,13:25,A321-neo,신민서,Economy,25J
4752,토,KE2005,13:25,A321-neo,강하윤,Economy,38D
4753,토,KE2005,13:25,A321-neo,안지훈,Economy,47H
4754,토,KE2005,13:25,A321-neo,신채원,Economy,38K
4755,토,KE2005,13:25,A321-neo,윤준우,Economy,23A
4756,토,KE2005,13:25,A321-neo,권지우,Economy,33B
4757,토,KE2005,13:25,A321-neo,최하윤,Economy,48B
4758,토,KE2005,13:25,A321-neo,서수아,Economy,43A
4759,토,KE2005,13:25,A321-neo,조지훈,Economy,45H
4760,토,KE2005,13:25,A321-neo,강민준,Economy,27J
4761,토,KE2005,13:25,A321-neo,최수아,Economy,32K
4762,토,KE2005,13:25,A321-neo,신도윤,Economy,40H
4763,토,KE2005,13:25,A321-neo,신서윤,Economy,33E
4764,토,KE2005,13:25,A321-neo,장예준,Economy,27K
4765,토,KE2005,13:25,A321-neo,서윤우,Economy,38E
4766,토,KE2005,13:25,A321-neo,권서연,Economy,38A
4767,토,KE2005,13:25,A321-neo,김도윤,Economy,24C
4768,토,KE2011,19:45,A350-900,오민준,Prestige,13J
4769,토,KE2011,19:45,A350-900,조유준,Prestige,9K
4770,토,KE2011,19:45,A350-900,임민서,Prestige,12B
4771,토,KE2011,19:45,A350-900,한윤우,Prestige,12D
4772,토,KE2011,19:45,A350-900,최서윤,Prestige,14H
4773,토,KE2011,19:45,A350-900,최윤우,Prestige,7C
4774,토,KE2011,19:45,A350-900,이유준,Prestige,13C
4775,토,KE2011,19:45,A350-900,한서윤,Prestige,13E
4776,토,KE2011,19:45,A350-900,김현우,Prestige,9A
4777,토,KE2011,19:45,A350-900,조민서,Prestige,10E
4778,토,KE2011,19:45,A350-900,조예준,Prestige,13D
4779,토,KE2011,19:45,A350-900,서민서,Prestige,9D
4780,토,KE2011,19:45,A350-900,임지유,Prestige,11A
4781,토,KE2011,19:45,A350-900,윤민준,Prestige,14E
4782,토,KE2011,19:45,A350-900,김지우,Prestige,12J
4783,토,KE2011,19:45,A350-900,윤준우,Prestige,14A
4784,토,KE2011,19:45,A350-900,임예준,Prestige,8E
4785,토,KE2011,19:45,A350-900,안예준,Prestige,10C
4786,토,KE2011,19:45,A350-900,장현우,Prestige,9C
4787,토,KE2011,19:45,A350-900,서유준,Prestige,7E
4788,토,KE2011,19:45,A350-900,한윤우,Prestige,10K
4789,토,KE2011,19:45,A350-900,정지훈,Prestige,10B
4790,토,KE2011,19:45,A350-900,한민서,Prestige,10A
4791,토,KE2011,19:45,A350-900,황채원,Economy,24B
4792,토,KE2011,19:45,A350-900,안채원,Economy,49D
4793,토,KE2011,19:45,A350-900,윤현우,Economy,48H
4794,토,KE2011,19:45,A350-900,권서연,Economy,49B
4795,토,KE2011,19:45,A350-900,신민준,Economy,41E
4796,토,KE2011,19:45,A350-900,임민준,Economy,23H
4797,토,KE2011,19:45,A350-900,서예준,Economy,47E
4798,토,KE2011,19:45,A350-900,강하윤,Economy,26A
4799,토,KE2011,19:45,A350-900,황민서,Economy,54J
4800,토,KE2011,19:45,A350-900,신하윤,Economy,22D
4801,토,KE2011,19:45,A350-900,신서윤,Economy,42E
4802,토,KE2011,19:45,A350-900,강민준,Economy,27J
4803,토,KE2011,19:45,A350-900,안도윤,Economy,23J
4804,토,KE2011,19:45,A350-900,오도윤,Economy,24K
4805,토,KE2011,19:45,A350-900,최도윤,Economy,30C
4806,토,KE2011,19:45,A350-900,강준우,Economy,50B
4807,토,KE2011,19:45,A350-900,장준우,Economy,28K
4808,토,KE2011,19:45,A350-900,오현우,Economy,25E
4809,토,KE2011,19:45,A350-900,한서윤,Economy,26K
4810,토,KE2011,19:45,A350-900,신민서,Economy,20K
4811,토,KE2011,19:45,A350-900,최민준,Economy,42H
4812,토,KE2011,19:45,A350-900,박서윤,Economy,44E
4813,토,KE2011,19:45,A350-900,서준우,Economy,52K
4814,토,KE2011,19:45,A350-900,임지유,Economy,36A
4815,토,KE2011,19:45,A350-900,서지유,Economy,34K
4816,토,KE2011,19:45,A350-900,조채원,Economy,54H
4817,토,KE2011,19:45,A350-900,오지유,Economy,35B
4818,토,KE2011,19:45,A350-900,황민서,Economy,40A
4819,토,KE2011,19:45,A350-900,최지훈,Economy,35D
4820,토,KE2011,19:45,A350-900,안지우,Economy,54A
4821,토,KE2011,19:45,A350-900,서서윤,Economy,21A
4822,토,KE2011,19:45,A350-900,안지우,Economy,25B
4823,토,KE2011,19:45,A350-900,신지우,Economy,22K
4824,토,KE2011,19:45,A350-900,임수아,Economy,25D
4825,토,KE2011,19:45,A350-900,한지우,Economy,48B
4826,토,KE2011,19:45,A350-900,이예준,Economy,26D
4827,토,KE2011,19:45,A350-900,한수아,Economy,24A
4828,토,KE2011,19:45,A350-900,황윤우,Economy,53D
4829,토,KE2011,19:45,A350-900,이준우,Economy,31J
4830,토,KE2011,19:45,A350-900,이현우,Economy,33A
4831,토,KE2011,19:45,A350-900,한서연,Economy,51K
4832,토,KE2011,19:45,A350-900,윤윤우,Economy,47K
4833,토,KE2011,19:45,A350-900,이윤우,Economy,34D
4834,토,KE2011,19:45,A350-900,권채원,Economy,24H
4835,토,KE2011,19:45,A350-900,최수아,Economy,23E
4836,토,KE2011,19:45,A350-900,윤서연,Economy,29E
4837,토,KE2011,19:45,A350-900,한채원,Economy,30E
4838,토,KE2011,19:45,A350-900,한서윤,Economy,25A
4839,토,KE2011,19:45,A350-900,조채원,Economy,41K
4840,토,KE2011,19:45,A350-900,강윤우,Economy,54E
4841,토,KE2011,19:45,A350-900,김채원,Economy,22A
4842,토,KE2011,19:45,A350-900,최수아,Economy,27C
4843,토,KE2011,19:45,A350-900,정지우,Economy,45A
4844,토,KE2011,19:45,A350-900,신서연,Economy,51H
4845,토,KE2011,19:45,A350-900,황예준,Economy,37D
4846,토,KE2011,19:45,A350-900,임수아,Economy,40B
4847,토,KE2011,19:45,A350-900,서지우,Economy,33D
4848,토,KE2011,19:45,A350-900,정유준,Economy,50E
4849,토,KE2011,19:45,A350-900,이도윤,Economy,35K
4850,토,KE2011,19:45,A350-900,한현우,Economy,36C
4851,토,KE2011,19:45,A350-900,정채원,Economy,28D
4852,토,KE2011,19:45,A350-900,조윤우,Economy,28H
4853,토,KE2011,19:45,A350-900,정준우,Economy,32D
4854,토,KE2011,19:45,A350-900,조준우,Economy,44A
4855,토,KE2011,19:45,A350-900,한지훈,Economy,40C
4856,토,KE2011,19:45,A350-900,오윤우,Economy,48A
4857,토,KE2011,19:45,A350-900,장윤우,Economy,50H
4858,토,KE2011,19:45,A350-900,권민준,Economy,42J
4859,토,KE2011,19:45,A350-900,윤유준,Economy,37J
4860,토,KE2011,19:45,A350-900,오유준,Economy,34H
4861,토,KE2011,19:45,A350-900,이준우,Economy,51D
4862,토,KE2011,19:45,A350-900,윤하윤,Economy,42D
4863,토,KE2011,19:45,A350-900,윤현우,Economy,41B
4864,토,KE2011,19:45,A350-900,김지유,Economy,32A
4865,토,KE2011,19:45,A350-900,안민서,Economy,49H
4866,토,KE2011,19:45,A350-900,장채원,Economy,41C
4867,토,KE2011,19:45,A350-900,안민준,Economy,33C
4868,토,KE2011,19:45,A350-900,안하윤,Economy,43B
4869,토,KE2011,19:45,A350-900,윤도윤,Economy,26C
4870,토,KE2011,19:45,A350-900,황민서,Economy,45K
4871,토,KE2011,19:45,A350-900,조민준,Economy,44J
4872,토,KE2011,19:45,A350-900,한서연,Economy,47A
4873,토,KE2011,19:45,A350-900,최현우,Economy,32K
4874,토,KE2011,19:45,A350-900,정민서,Economy,38D
4875,토,KE2011,19:45,A350-900,윤지유,Economy,41J
4876,토,KE2011,19:45,A350-900,장유준,Economy,43A
4877,토,KE2011,19:45,A350-900,조현우,Economy,24C
4878,토,KE2011,19:45,A350-900,김민준,Economy,39K
4879,토,KE2011,19:45,A350-900,한하윤,Economy,43E
4880,토,KE2011,19:45,A350-900,조준우,Economy,29A
4881,토,KE2011,19:45,A350-900,김민서,Economy,33B
4882,토,KE2011,19:45,A350-900,신하윤,Economy,53C
4883,토,KE2011,19:45,A350-900,서서윤,Economy,22B
4884,토,KE2011,19:45,A350-900,안지유,Economy,35C
4885,토,KE2011,19:45,A350-900,황지우,Economy,52E
4886,토,KE2011,19:45,A350-900,황하윤,Economy,31K
4887,토,KE2011,19:45,A350-900,조서연,Economy,20C
4888,토,KE2011,19:45,A350-900,신지우,Economy,29C
4889,토,KE2011,19:45,A350-900,권현우,Economy,30H
4890,토,KE2011,19:45,A350-900,임지훈,Economy,20A
4891,토,KE2011,19:45,A350-900,장현우,Economy,36B
4892,토,KE2011,19:45,A350-900,서지훈,Economy,28B
4893,토,KE2011,19:45,A350-900,신지우,Economy,39J
4894,토,KE2011,19:45,A350-900,신지우,Economy,38B
4895,토,KE2011,19:45,A350-900,오서윤,Economy,29K
4896,토,KE2011,19:45,A350-900,오현우,Economy,46K
4897,토,KE2011,19:45,A350-900,임도윤,Economy,32C
4898,토,KE2011,19:45,A350-900,황지우,Economy,41D
4899,토,KE2011,19:45,A350-900,박지훈,Economy,50K
4900,토,KE2011,19:45,A350-900,권현우,Economy,39D
4901,토,KE2011,19:45,A350-900,신수아,Economy,42B
4902,토,KE2011,19:45,A350-900,안윤우,Economy,22C
4903,토,KE2011,19:45,A350-900,김도윤,Economy,45C
4904,토,KE2011,19:45,A350-900,임지훈,Economy,21E
4905,토,KE2011,19:45,A350-900,강현우,Economy,41H
4906,토,KE2011,19:45,A350-900,강윤우,Economy,47D
4907,토,KE2011,19:45,A350-900,박서윤,Economy,38A
4908,토,KE2011,19:45,A350-900,서서윤,Economy,49A
4909,토,KE2011,19:45,A350-900,오예준,Economy,30K
4910,토,KE2011,19:45,A350-900,안채원,Economy,39A
4911,토,KE2011,19:45,A350-900,박윤우,Economy,46B
4912,토,KE2011,19:45,A350-900,안윤우,Economy,34C
4913,토,KE2011,19:45,A350-900,정하윤,Economy,53B
4914,토,KE2011,19:45,A350-900,한지유,Economy,23D
4915,토,KE2011,19:45,A350-900,이수아,Economy,36D
4916,토,KE2011,19:45,A350-900,안민준,Economy,43C
4917,토,KE2011,19:45,A350-900,최민서,Economy,50C
4918,토,KE2011,19:45,A350-900,장유준,Economy,31A
4919,토,KE2011,19:45,A350-900,한도윤,Economy,28C
4920,토,KE2011,19:45,A350-900,정수아,Economy,50J
4921,토,KE2011,19:45,A350-900,서하윤,Economy,22E
4922,토,KE2011,19:45,A350-900,최윤우,Economy,47J
4923,토,KE2011,19:45,A350-900,윤윤우,Economy,42C
4924,토,KE2011,19:45,A350-900,김유준,Economy,46C
4925,토,KE2011,19:45,A350-900,최지우,Economy,29B
4926,토,KE2011,19:45,A350-900,신민서,Economy,49K
4927,토,KE2011,19:45,A350-900,조도윤,Economy,37E
4928,토,KE2011,19:45,A350-900,안채원,Economy,27E
4929,토,KE2011,19:45,A350-900,임준우,Economy,39B
4930,토,KE2011,19:45,A350-900,강하윤,Economy,23A
4931,토,KE2011,19:45,A350-900,안채원,Economy,31E
4932,토,KE2011,19:45,A350-900,황지우,Economy,24E
4933,토,KE2011,19:45,A350-900,권준우,Economy,35E
4934,토,KE2011,19:45,A350-900,최유준,Economy,25J
4935,토,KE2011,19:45,A350-900,조서윤,Economy,37B
4936,토,KE2011,19:45,A350-900,황수아,Economy,35J
4937,토,KE2011,19:45,A350-900,정서윤,Economy,25H
4938,토,KE2011,19:45,A350-900,서민서,Economy,20H
4939,토,KE2011,19:45,A350-900,윤준우,Economy,32J
4940,토,KE2011,19:45,A350-900,신지훈,Economy,54K
4941,토,KE2011,19:45,A350-900,한유준,Economy,26H
4942,토,KE2011,19:45,A350-900,임윤우,Economy,23C
4943,토,KE2011,19:45,A350-900,한채원,Economy,49J
4944,토,KE2011,19:45,A350-900,박지유,Economy,21B
4945,토,KE2011,19:45,A350-900,권하윤,Economy,52D
4946,토,KE2011,19:45,A350-900,윤수아,Economy,20J
4947,토,KE2011,19:45,A350-900,최수아,Economy,26B
4948,토,KE2011,19:45,A350-900,안채원,Economy,47B
4949,토,KE2011,19:45,A350-900,강하윤,Economy,38C
4950,토,KE2011,19:45,A350-900,김도윤,Economy,25C
4951,토,KE2011,19:45,A350-900,임지훈,Economy,30D
4952,토,KE2011,19:45,A350-900,장하윤,Economy,51E
4953,토,KE2011,19:45,A350-900,윤서윤,Economy,43D
4954,토,KE2011,19:45,A350-900,김지훈,Economy,53E
4955,토,KE2011,19:45,A350-900,서유준,Economy,31C
4956,토,KE2011,19:45,A350-900,정민준,Economy,45H
4957,토,KE2011,19:45,A350-900,윤준우,Economy,20B
4958,토,KE2011,19:45,A350-900,조수아,Economy,36E
4959,토,KE2011,19:45,A350-900,서현우,Economy,38J
4960,토,KE2011,19:45,A350-900,윤도윤,Economy,44C
4961,토,KE2011,19:45,A350-900,한서윤,Economy,48K
4962,토,KE2011,19:45,A350-900,한민서,Economy,27A
4963,토,KE2011,19:45,A350-900,장서윤,Economy,21C
4964,토,KE2011,19:45,A350-900,권예준,Economy,40D
4965,토,KE2011,19:45,A350-900,김예준,Economy,20E
4966,토,KE2011,19:45,A350-900,서지유,Economy,43J
4967,토,KE2011,19:45,A350-900,정예준,Economy,36K
4968,토,KE2011,19:45,A350-900,황유준,Economy,33K
4969,토,KE2011,19:45,A350-900,장지훈,Economy,43K
4970,토,KE2011,19:45,A350-900,안유준,Economy,22H
4971,토,KE2011,19:45,A350-900,강지우,Economy,30B
4972,토,KE2011,19:45,A350-900,신채원,Economy,37H
4973,토,KE2011,19:45,A350-900,박예준,Economy,45J
4974,토,KE2011,19:45,A350-900,황지훈,Economy,54B
4975,토,KE2011,19:45,A350-900,서지훈,Economy,27K
4976,토,KE2011,19:45,A350-900,권지유,Economy,28A
4977,토,KE2011,19:45,A350-900,윤채원,Economy,32H
4978,토,KE2011,19:45,A350-900,김서윤,Economy,26E
4979,토,KE2011,19:45,A350-900,이도윤,Economy,52A
4980,토,KE2011,19:45,A350-900,황현우,Economy,49E
4981,토,KE2011,19:45,A350-900,장지훈,Economy,37A
4982,토,KE2011,19:45,A350-900,조유준,Economy,21J
4983,토,KE2011,19:45,A350-900,강준우,Economy,46H
4984,토,KE2011,19:45,A350-900,오유준,Economy,52B
4985,토,KE2011,19:45,A350-900,안도윤,Economy,27B
4986,토,KE2011,19:45,A350-900,신도윤,Economy,29H
4987,토,KE2011,19:45,A350-900,서준우,Economy,37K
4988,토,KE2011,19:45,A350-900,강윤우,Economy,29J
4989,토,KE2011,19:45,A350-900,임민서,Economy,52C
4990,토,KE2011,19:45,A350-900,신준우,Economy,33E
4991,토,KE2011,19:45,A350-900,정현우,Economy,51A
4992,토,KE2011,19:45,A350-900,황예준,Economy,37C
4993,토,KE2011,19:45,A350-900,최수아,Economy,27H
4994,토,KE2011,19:45,A350-900,정유준,Economy,50A
4995,토,KE2011,19:45,A350-900,조지훈,Economy,36H
4996,토,KE2011,19:45,A350-900,신지유,Economy,38H
4997,토,KE2011,19:45,A350-900,최유준,Economy,46J
4998,토,KE2011,19:45,A350-900,최예준,Economy,33J
4999,토,KE2011,19:45,A350-900,박지우,Economy,47C
5000,토,KE2011,19:45,A350-900,권유준,Economy,32B
5001,토,KE2011,19:45,A350-900,권지유,Economy,34J
5002,토,KE2011,19:45,A350-900,서채원,Economy,36J
5003,토,KE2011,19:45,A350-900,한유준,Economy,35H
5004,토,KE2011,19:45,A350-900,최지우,Economy,44H
5005,토,KE2011,19:45,A350-900,박지훈,Economy,34B
5006,토,KE2011,19:45,A350-900,권민준,Economy,40K
5007,토,KE2011,19:45,A350-900,윤예준,Economy,23K
5015,일,KE2001,8:05,A330-300,권지훈,Prestige,8D
5016,일,KE2001,8:05,A330-300,조지유,Prestige,14J
5017,일,KE2001,8:05,A330-300,윤유준,Prestige,12J
5018,일,KE2001,8:05,A330-300,장예준,Prestige,12D
5019,일,KE2001,8:05,A330-300,권민준,Prestige,13H
5020,일,KE2001,8:05,A330-300,박민준,Prestige,11H
5021,일,KE2001,8:05,A330-300,박서연,Prestige,14K
5022,일,KE2001,8:05,A330-300,황지우,Prestige,13B
5023,일,KE2001,8:05,A330-300,서민준,Prestige,9K
5024,일,KE2001,8:05,A330-300,신준우,Prestige,12C
5025,일,KE2001,8:05,A330-300,임서윤,Prestige,9H
5026,일,KE2001,8:05,A330-300,정유준,Prestige,10H
5027,일,KE2001,8:05,A330-300,조윤우,Prestige,8C
5028,일,KE2001,8:05,A330-300,윤현우,Prestige,7K
5029,일,KE2001,8:05,A330-300,윤민서,Prestige,14H
5030,일,KE2001,8:05,A330-300,박지유,Prestige,7C
5031,일,KE2001,8:05,A330-300,이현우,Prestige,14E
5032,일,KE2001,8:05,A330-300,윤서윤,Prestige,12A
5033,일,KE2001,8:05,A330-300,최예준,Prestige,8E
5034,일,KE2001,8:05,A330-300,신윤우,Prestige,11C
5035,일,KE2001,8:05,A330-300,정유준,Prestige,8H
5036,일,KE2001,8:05,A330-300,황현우,Prestige,14C
5037,일,KE2001,8:05,A330-300,최수아,Prestige,7A
5038,일,KE2001,8:05,A330-300,조윤우,Prestige,13C
5039,일,KE2001,8:05,A330-300,황서연,Prestige,8B
5040,일,KE2001,8:05,A330-300,최서연,Prestige,9D
5041,일,KE2001,8:05,A330-300,장현우,Prestige,12K
5042,일,KE2001,8:05,A330-300,윤지훈,Prestige,7J
5043,일,KE2001,8:05,A330-300,한지훈,Prestige,14D
5044,일,KE2001,8:05,A330-300,안지유,Prestige,11B
5045,일,KE2001,8:05,A330-300,최하윤,Prestige,9E
5046,일,KE2001,8:05,A330-300,최수아,Prestige,13E
5047,일,KE2001,8:05,A330-300,강민서,Prestige,12E
5048,일,KE2001,8:05,A330-300,황서연,Prestige,13A
5049,일,KE2001,8:05,A330-300,한하윤,Prestige,13K
5050,일,KE2001,8:05,A330-300,임유준,Prestige,9C
5051,일,KE2001,8:05,A330-300,황준우,Prestige,7H
5052,일,KE2001,8:05,A330-300,임지훈,Prestige,8J
5053,일,KE2001,8:05,A330-300,윤유준,Prestige,11K
5054,일,KE2001,8:05,A330-300,오지유,Prestige,10C
5055,일,KE2001,8:05,A330-300,정수아,Economy,51K
5056,일,KE2001,8:05,A330-300,오준우,Economy,44D
5057,일,KE2001,8:05,A330-300,신민서,Economy,30H
5058,일,KE2001,8:05,A330-300,정현우,Economy,34A
5059,일,KE2001,8:05,A330-300,서유준,Economy,43C
5060,일,KE2001,8:05,A330-300,오수아,Economy,54C
5061,일,KE2001,8:05,A330-300,한민서,Economy,36B
5062,일,KE2001,8:05,A330-300,신수아,Economy,40H
5063,일,KE2001,8:05,A330-300,조준우,Economy,50D
5064,일,KE2001,8:05,A330-300,서지유,Economy,21B
5065,일,KE2001,8:05,A330-300,오현우,Economy,26A
5066,일,KE2001,8:05,A330-300,조지훈,Economy,51B
5067,일,KE2001,8:05,A330-300,최지훈,Economy,44K
5068,일,KE2001,8:05,A330-300,임서윤,Economy,21D
5069,일,KE2001,8:05,A330-300,강서연,Economy,48C
5070,일,KE2001,8:05,A330-300,황민서,Economy,32A
5071,일,KE2001,8:05,A330-300,한지우,Economy,48E
5072,일,KE2001,8:05,A330-300,최지유,Economy,41K
5073,일,KE2001,8:05,A330-300,한민서,Economy,22J
5074,일,KE2001,8:05,A330-300,황윤우,Economy,39H
5075,일,KE2001,8:05,A330-300,임준우,Economy,22H
5076,일,KE2001,8:05,A330-300,권준우,Economy,21C
5077,일,KE2001,8:05,A330-300,안서연,Economy,31H
5078,일,KE2001,8:05,A330-300,강현우,Economy,30D
5079,일,KE2001,8:05,A330-300,황유준,Economy,25H
5080,일,KE2001,8:05,A330-300,이준우,Economy,26E
5081,일,KE2001,8:05,A330-300,김유준,Economy,29C
5082,일,KE2001,8:05,A330-300,신도윤,Economy,45J
5083,일,KE2001,8:05,A330-300,한민서,Economy,23D
5084,일,KE2001,8:05,A330-300,임지우,Economy,44J
5085,일,KE2001,8:05,A330-300,안서윤,Economy,32C
5086,일,KE2001,8:05,A330-300,박지우,Economy,51A
5087,일,KE2001,8:05,A330-300,오서윤,Economy,48A
5088,일,KE2001,8:05,A330-300,한지훈,Economy,52D
5089,일,KE2001,8:05,A330-300,최수아,Economy,43J
5090,일,KE2001,8:05,A330-300,안예준,Economy,37B
5091,일,KE2001,8:05,A330-300,서하윤,Economy,33C
5092,일,KE2001,8:05,A330-300,장도윤,Economy,20A
5093,일,KE2001,8:05,A330-300,조도윤,Economy,40J
5094,일,KE2001,8:05,A330-300,이윤우,Economy,35E
5095,일,KE2001,8:05,A330-300,윤민서,Economy,29H
5096,일,KE2001,8:05,A330-300,김윤우,Economy,29E
5097,일,KE2001,8:05,A330-300,오수아,Economy,21E
5098,일,KE2001,8:05,A330-300,정지훈,Economy,38B
5099,일,KE2001,8:05,A330-300,정수아,Economy,20J
5100,일,KE2001,8:05,A330-300,안서연,Economy,32B
5101,일,KE2001,8:05,A330-300,신준우,Economy,49H
5102,일,KE2001,8:05,A330-300,서채원,Economy,36C
5103,일,KE2001,8:05,A330-300,한도윤,Economy,41C
5104,일,KE2001,8:05,A330-300,임민서,Economy,29K
5105,일,KE2001,8:05,A330-300,한지유,Economy,45C
5106,일,KE2001,8:05,A330-300,한채원,Economy,44C
5107,일,KE2001,8:05,A330-300,이민서,Economy,46H
5108,일,KE2001,8:05,A330-300,윤민준,Economy,47A
5109,일,KE2001,8:05,A330-300,권하윤,Economy,49B
5110,일,KE2001,8:05,A330-300,조하윤,Economy,20D
5111,일,KE2001,8:05,A330-300,박수아,Economy,54D
5112,일,KE2001,8:05,A330-300,황민서,Economy,31A
5113,일,KE2001,8:05,A330-300,정유준,Economy,24C
5114,일,KE2001,8:05,A330-300,오민준,Economy,26J
5115,일,KE2001,8:05,A330-300,강지우,Economy,51J
5116,일,KE2001,8:05,A330-300,신민준,Economy,23K
5117,일,KE2001,8:05,A330-300,안도윤,Economy,52E
5118,일,KE2001,8:05,A330-300,임채원,Economy,33J
5119,일,KE2001,8:05,A330-300,한민준,Economy,52J
5120,일,KE2001,8:05,A330-300,최지훈,Economy,52H
5121,일,KE2001,8:05,A330-300,한지훈,Economy,47J
5122,일,KE2001,8:05,A330-300,윤지훈,Economy,31C
5123,일,KE2001,8:05,A330-300,권민서,Economy,51C
5124,일,KE2001,8:05,A330-300,한예준,Economy,25K
5125,일,KE2001,8:05,A330-300,정도윤,Economy,35K
5126,일,KE2001,8:05,A330-300,서서연,Economy,54A
5127,일,KE2001,8:05,A330-300,임채원,Economy,41E
5128,일,KE2001,8:05,A330-300,조민준,Economy,25A
5129,일,KE2001,8:05,A330-300,임채원,Economy,33D
5130,일,KE2001,8:05,A330-300,신채원,Economy,40E
5131,일,KE2001,8:05,A330-300,이유준,Economy,54H
5132,일,KE2001,8:05,A330-300,임민준,Economy,53H
5133,일,KE2001,8:05,A330-300,안수아,Economy,51E
5134,일,KE2001,8:05,A330-300,황준우,Economy,43H
5135,일,KE2001,8:05,A330-300,오민준,Economy,29D
5136,일,KE2001,8:05,A330-300,황윤우,Economy,36A
5137,일,KE2001,8:05,A330-300,장민준,Economy,27C
5138,일,KE2001,8:05,A330-300,한도윤,Economy,33A
5139,일,KE2001,8:05,A330-300,황지유,Economy,45E
5140,일,KE2001,8:05,A330-300,김준우,Economy,31E
5141,일,KE2001,8:05,A330-300,박수아,Economy,34J
5142,일,KE2001,8:05,A330-300,박수아,Economy,51D
5143,일,KE2001,8:05,A330-300,장준우,Economy,28B
5144,일,KE2001,8:05,A330-300,오유준,Economy,53C
5145,일,KE2001,8:05,A330-300,박민서,Economy,34C
5146,일,KE2001,8:05,A330-300,조도윤,Economy,30J
5147,일,KE2001,8:05,A330-300,황지유,Economy,41J
5148,일,KE2001,8:05,A330-300,박서윤,Economy,45K
5149,일,KE2001,8:05,A330-300,조현우,Economy,33E
5150,일,KE2001,8:05,A330-300,오하윤,Economy,34D
5151,일,KE2001,8:05,A330-300,장수아,Economy,35D
5152,일,KE2001,8:05,A330-300,박지훈,Economy,27B
5153,일,KE2001,8:05,A330-300,한현우,Economy,35A
5154,일,KE2001,8:05,A330-300,황지훈,Economy,37D
5155,일,KE2001,8:05,A330-300,이준우,Economy,31D
5156,일,KE2001,8:05,A330-300,최지훈,Economy,30B
5157,일,KE2001,8:05,A330-300,권지우,Economy,28C
5158,일,KE2001,8:05,A330-300,이민서,Economy,31K
5159,일,KE2001,8:05,A330-300,최지유,Economy,48K
5160,일,KE2001,8:05,A330-300,박지우,Economy,24E
5161,일,KE2001,8:05,A330-300,최수아,Economy,41D
5162,일,KE2001,8:05,A330-300,박채원,Economy,28J
5163,일,KE2001,8:05,A330-300,조수아,Economy,35C
5164,일,KE2001,8:05,A330-300,정준우,Economy,30A
5165,일,KE2001,8:05,A330-300,안채원,Economy,37K
5166,일,KE2001,8:05,A330-300,박준우,Economy,24K
5167,일,KE2001,8:05,A330-300,김민서,Economy,24J
5168,일,KE2001,8:05,A330-300,박윤우,Economy,43B
5169,일,KE2001,8:05,A330-300,윤하윤,Economy,23H
5170,일,KE2001,8:05,A330-300,최민준,Economy,32E
5171,일,KE2001,8:05,A330-300,장하윤,Economy,36D
5172,일,KE2001,8:05,A330-300,안수아,Economy,25C
5173,일,KE2001,8:05,A330-300,윤하윤,Economy,49D
5174,일,KE2001,8:05,A330-300,오지훈,Economy,42B
5175,일,KE2001,8:05,A330-300,권유준,Economy,37H
5176,일,KE2001,8:05,A330-300,황예준,Economy,53J
5177,일,KE2001,8:05,A330-300,임서연,Economy,24B
5178,일,KE2001,8:05,A330-300,조유준,Economy,28E
5179,일,KE2001,8:05,A330-300,한서윤,Economy,33H
5180,일,KE2001,8:05,A330-300,최준우,Economy,25B
5181,일,KE2001,8:05,A330-300,권준우,Economy,39A
5182,일,KE2001,8:05,A330-300,박서연,Economy,50B
5183,일,KE2001,8:05,A330-300,이윤우,Economy,22C
5184,일,KE2001,8:05,A330-300,강준우,Economy,32J
5185,일,KE2001,8:05,A330-300,서민서,Economy,42J
5186,일,KE2001,8:05,A330-300,강하윤,Economy,27K
5187,일,KE2001,8:05,A330-300,안수아,Economy,26K
5188,일,KE2001,8:05,A330-300,서지훈,Economy,36K
5189,일,KE2001,8:05,A330-300,권민준,Economy,54B
5190,일,KE2001,8:05,A330-300,황수아,Economy,40D
5191,일,KE2001,8:05,A330-300,신윤우,Economy,25D
5192,일,KE2001,8:05,A330-300,황하윤,Economy,40C
5193,일,KE2001,8:05,A330-300,정윤우,Economy,54K
5194,일,KE2001,8:05,A330-300,최수아,Economy,24H
5195,일,KE2001,8:05,A330-300,이채원,Economy,37A
5196,일,KE2001,8:05,A330-300,신민준,Economy,35B
